index,model,sentence_id,correct_form,correct_sentence,incorrect_sentence,incorrect_form,mutation_type,trigger_type,specific_trigger,layer_nll_correct,layer_nll_incorrect
2228,meta-llama/Llama-3.1-8B,cy_ccg_test:00008,gael,"Adeiladodd Edmwnt, brawd y brenin Edward I gastell newydd yn 1277, wedi iddo gael ei ddinistrio gan y Cymry.","Adeiladodd Edmwnt, brawd y brenin Edward I gastell newydd yn 1277, wedi iddo cael ei ddinistrio gan y Cymry.",cael,SM,MS,i_plus_NP,"[13.902777777777779, 13.647222222222222, 13.564583333333333, 13.941666666666666, 14.695833333333333, 14.056944444444444, 13.509722222222223, 13.504166666666666, 13.502083333333333, 13.322222222222223, 13.243055555555555, 13.070833333333333, 13.254861111111111, 12.876388888888888, 12.827777777777778, 13.029166666666667, 12.813888888888888, 11.664583333333333, 11.421527777777778, 11.078472222222222, 11.308333333333334, 11.227430555555555, 11.24201388888889, 11.552430555555556, 11.203472222222222, 10.296354166666667, 9.793402777777779, 9.2607421875, 8.464778645833333, 7.874153645833333, 6.2659288194444445, 4.369581264919705, 2.9918119642469616]","[13.936111111111112, 13.64861111111111, 13.790277777777778, 14.231944444444444, 14.777777777777779, 13.984722222222222, 13.57638888888889, 13.61736111111111, 13.511805555555556, 13.323611111111111, 13.172916666666667, 13.015277777777778, 13.260416666666666, 12.865972222222222, 12.774305555555555, 13.10625, 12.849305555555556, 11.641666666666667, 11.47638888888889, 11.197916666666666, 11.434027777777779, 11.292013888888889, 11.293402777777779, 11.626041666666667, 11.29861111111111, 10.455729166666666, 9.864930555555556, 9.371158854166667, 8.482834201388888, 7.914778645833334, 6.22734375, 4.426547410753038, 3.091666836208767]"
2229,meta-llama/Llama-3.1-8B,cy_ccg_test:00010,Cymru,"Sylweddolodd Llywelyn mai'r unig obaith i Gymru oedd iddo ef fod yn Dywysog Cymru cydnabyddiedig, a chasglodd ynghyd fyddin gref.","Sylweddolodd Llywelyn mai'r unig obaith i Gymru oedd iddo ef fod yn Dywysog Nghymru cydnabyddiedig, a chasglodd ynghyd fyddin gref.",Nghymru,no_NM,no_mutation,no_mutation,"[13.213068181818182, 13.027272727272727, 13.752272727272727, 13.98409090909091, 14.382386363636364, 14.158522727272727, 13.638636363636364, 13.913636363636364, 14.439772727272727, 14.322727272727272, 14.065909090909091, 13.877272727272727, 13.968181818181819, 13.427272727272728, 13.194318181818181, 13.338636363636363, 13.035227272727273, 12.197159090909091, 11.861647727272727, 11.211647727272727, 11.083948863636364, 11.12528409090909, 11.18096590909091, 10.838920454545455, 10.688671875, 9.724254261363637, 9.302521306818182, 8.893821022727273, 7.872514204545454, 7.363816139914773, 6.0426558061079545, 4.312782287597656, 2.7321957154707475]","[13.130113636363637, 13.002272727272727, 13.654545454545454, 13.885795454545455, 14.372159090909092, 14.217613636363636, 13.752272727272727, 14.034090909090908, 14.488636363636363, 14.395454545454545, 14.151136363636363, 14.011363636363637, 14.048863636363636, 13.532954545454546, 13.256818181818181, 13.332954545454545, 13.072727272727272, 12.284090909090908, 11.915625, 11.275284090909091, 11.171164772727273, 11.175284090909091, 11.254545454545454, 10.897727272727273, 10.749041193181819, 9.798970170454545, 9.420134943181818, 9.034019886363636, 7.984339488636364, 7.4694757634943185, 6.179049405184659, 4.430491776899858, 2.8757888967340643]"
2230,meta-llama/Llama-3.1-8B,cy_ccg_test:00122,ddiog,Paid â bod yn ddiog!,Paid â bod yn diog!,diog,SM,MS,yn_complement_adj_noun,"[13.890625, 14.5625, 14.5, 14.5546875, 14.6953125, 13.8515625, 13.5390625, 14.0859375, 14.359375, 14.0234375, 13.5, 13.0703125, 13.3671875, 13.015625, 13.34375, 13.5234375, 13.796875, 13.7421875, 13.09375, 13.390625, 13.0234375, 12.890625, 12.75, 13.1171875, 12.515625, 12.1328125, 11.7890625, 11.9140625, 11.546875, 11.3671875, 11.0859375, 9.95703125, 8.9306640625]","[13.964285714285714, 14.830357142857142, 14.526785714285714, 14.821428571428571, 15.285714285714286, 14.901785714285714, 14.285714285714286, 14.830357142857142, 14.473214285714286, 14.151785714285714, 13.5, 12.973214285714286, 13.294642857142858, 12.848214285714286, 13.178571428571429, 13.3125, 13.741071428571429, 13.651785714285714, 12.919642857142858, 13.089285714285714, 12.607142857142858, 12.455357142857142, 12.303571428571429, 12.553571428571429, 12.169642857142858, 11.696428571428571, 11.491071428571429, 11.428571428571429, 11.276785714285714, 11.276785714285714, 11.464285714285714, 11.191964285714286, 10.404017857142858]"
2231,meta-llama/Llama-3.1-8B,cy_ccg_train:01135,weithio,Maent am weithio gyda phobl ifanc sy'n byw o fewn ardaloedd Safle Treftadaeth y Byd ac a allai fod â diddordeb mewn ymuno â'n cyfweliadau neu grwpiau ffocws.,Maent am gweithio gyda phobl ifanc sy'n byw o fewn ardaloedd Safle Treftadaeth y Byd ac a allai fod â diddordeb mewn ymuno â'n cyfweliadau neu grwpiau ffocws.,gweithio,SM,L,am,"[13.705645161290322, 13.855846774193548, 13.58266129032258, 14.029737903225806, 14.335685483870968, 14.28225806451613, 13.892137096774194, 13.755040322580646, 13.81149193548387, 13.755040322580646, 13.925403225806452, 13.766129032258064, 14.331149193548388, 13.752016129032258, 13.380040322580646, 13.803427419354838, 13.795362903225806, 13.064516129032258, 12.716229838709678, 12.272681451612904, 12.279737903225806, 11.715725806451612, 11.777721774193548, 12.040322580645162, 11.467489919354838, 10.464717741935484, 10.235194052419354, 9.634513608870968, 8.726133285030242, 7.65382336032006, 5.600456883830409, 3.940332228137601, 2.6163871826664096]","[13.715277777777779, 13.829365079365079, 13.54265873015873, 13.862599206349206, 14.228174603174603, 14.308531746031745, 13.885912698412698, 13.81547619047619, 13.728174603174603, 13.787698412698413, 13.908730158730158, 13.811011904761905, 14.283730158730158, 13.604166666666666, 13.36111111111111, 13.80952380952381, 13.79861111111111, 13.09920634920635, 12.72420634920635, 12.24280753968254, 12.256944444444445, 11.71577380952381, 11.80704365079365, 12.09375, 11.50297619047619, 10.447296626984127, 10.186972966269842, 9.54851810515873, 8.621675037202381, 7.627788240947421, 5.678785536024305, 3.9018176850818453, 2.5990577992938815]"
2232,meta-llama/Llama-3.1-8B,cy_ccg_train:01161,blaid,Dangosodd yr arolwg barn hefyd y byddai 41% o bobl rhwng 18 a 24 oed a mwyafrif y rhai rhwng 25 a 34 oed (51%) yn pleidleisio o blaid annibyniaeth.,Dangosodd yr arolwg barn hefyd y byddai 41% o bobl rhwng 18 a 24 oed a mwyafrif y rhai rhwng 25 a 34 oed (51%) yn pleidleisio o plaid annibyniaeth.,plaid,SM,L,o,"[14.071828358208956, 14.020522388059701, 14.196828358208956, 14.50839552238806, 15.180037313432836, 14.784514925373134, 14.29570895522388, 14.402985074626866, 14.574626865671641, 14.431902985074627, 13.846548507462687, 13.523087686567164, 14.087686567164178, 13.771921641791044, 13.316231343283581, 13.164179104477611, 13.04384328358209, 12.462220149253731, 11.664412313432836, 11.169776119402986, 11.357742537313433, 10.866837686567164, 10.884794776119403, 10.574860074626866, 10.013759328358208, 9.182486007462687, 8.496057311100746, 8.108937733208956, 7.5993761660447765, 6.399946070429104, 4.802593629751632, 3.017517773073111, 1.9487495529117869]","[14.066231343283581, 14.055970149253731, 14.253731343283581, 14.461753731343284, 15.105410447761194, 14.769589552238806, 14.193097014925373, 14.305037313432836, 14.610074626865671, 14.443097014925373, 13.891324626865671, 13.478311567164178, 14.023320895522389, 13.688899253731343, 13.275186567164178, 13.142723880597014, 13.002798507462687, 12.441231343283581, 11.637826492537313, 11.159514925373134, 11.368003731343284, 10.942397388059701, 10.997201492537313, 10.59491604477612, 10.020289179104477, 9.259678171641792, 8.630968691697761, 8.289441464552239, 7.762855643656716, 6.627310226212686, 5.077659037575793, 3.371176648495802, 2.3331370567207905]"
2233,meta-llama/Llama-3.1-8B,cy_ccg_train:00783,flwyddyn,"Mae llawer o drafod wedi bod am yr Wyddfa yn ystod y flwyddyn ddiwethaf – ei enw, problemau parcio a chiwio – ond ydych chi wedi ystyried yr Wyddfa yn ddi-blastig?","Mae llawer o drafod wedi bod am yr Wyddfa yn ystod y blwyddyn ddiwethaf – ei enw, problemau parcio a chiwio – ond ydych chi wedi ystyried yr Wyddfa yn ddi-blastig?",blwyddyn,SM,MS,def_art_fem_sing_noun,"[14.074626865671641, 13.821828358208956, 13.623134328358208, 14.354477611940299, 14.4375, 14.16044776119403, 13.857276119402986, 13.700559701492537, 13.645522388059701, 13.444029850746269, 13.613805970149254, 13.480410447761194, 13.59794776119403, 13.101679104477611, 13.433768656716419, 13.613805970149254, 13.828824626865671, 12.587686567164178, 12.432835820895523, 11.92070895522388, 11.805037313432836, 11.797574626865671, 12.086287313432836, 11.375932835820896, 11.380130597014926, 10.314015858208956, 9.855527052238806, 9.401323460820896, 8.259153451492537, 7.4733267257462686, 5.662395420359142, 3.9368900612219058, 2.417481402852642]","[13.972014925373134, 13.703358208955224, 13.578824626865671, 14.314832089552239, 14.39365671641791, 14.222014925373134, 13.875, 13.72294776119403, 13.648320895522389, 13.428171641791044, 13.591417910447761, 13.42070895522388, 13.55410447761194, 13.055970149253731, 13.400186567164178, 13.583955223880597, 13.801772388059701, 12.57695895522388, 12.426772388059701, 11.866138059701493, 11.73134328358209, 11.762126865671641, 12.064365671641792, 11.355643656716419, 11.317397388059701, 10.292327425373134, 9.786497201492537, 9.361269822761194, 8.242653917910447, 7.494082322761194, 5.716503769604127, 3.988754457502223, 2.4617248435518633]"
2234,meta-llama/Llama-3.1-8B,cy_ccg_train:01154,gyfle,Mae'r llwybrau llawer distawach yn ystod yr wythnos ac yn gyfle gwych i gerdded gan bod penwythnosau a gwyliau ysgol yn brysur iawn.,Mae'r llwybrau llawer distawach yn ystod yr wythnos ac yn cyfle gwych i gerdded gan bod penwythnosau a gwyliau ysgol yn brysur iawn.,cyfle,SM,MS,yn_complement_adj_noun,"[14.135416666666666, 13.95138888888889, 14.05324074074074, 14.731481481481481, 14.751157407407407, 14.503472222222221, 13.887731481481481, 13.811342592592593, 14.222222222222221, 14.543981481481481, 14.302083333333334, 14.059027777777779, 14.511574074074074, 14.282407407407407, 14.299768518518519, 14.261574074074074, 14.140046296296296, 13.331597222222221, 12.965277777777779, 11.916087962962964, 11.91261574074074, 11.761574074074074, 11.600694444444445, 11.324363425925926, 11.481770833333334, 10.15480324074074, 9.504340277777779, 8.958839699074074, 8.138368959780093, 7.267695674189815, 5.42431245026765, 4.128675672743055, 2.7705001124629267]","[14.016203703703704, 13.831018518518519, 13.891203703703704, 14.5, 14.613425925925926, 14.421296296296296, 13.760416666666666, 13.69675925925926, 14.150462962962964, 14.44675925925926, 14.186342592592593, 13.935185185185185, 14.373842592592593, 14.131944444444445, 14.126157407407407, 14.150462962962964, 13.987268518518519, 13.265046296296296, 12.89236111111111, 11.851273148148149, 11.87326388888889, 11.752893518518519, 11.57349537037037, 11.29050925925926, 11.461805555555555, 10.201822916666666, 9.551359953703704, 8.984465422453704, 8.200249565972221, 7.289632161458333, 5.42382416901765, 4.138931839554398, 2.8252826266818576]"
2235,meta-llama/Llama-3.1-8B,cy_ccg_test:00518,bob,"Yn ogystal, er mwyn ei gwneud hi'n haws ichi setlo yn ystod eich semester cyntaf, rhoddir Arweinydd Cyfoed i bob glasfyfyriwr: hynny yw, myfyriwr o'r ail neu'r drydedd flwyddyn a fydd yn barod i roi gair o gyngor ichi am faterion yn ymwneud â bywyd myfyriwr nodweddiadol.","Yn ogystal, er mwyn ei gwneud hi'n haws ichi setlo yn ystod eich semester cyntaf, rhoddir Arweinydd Cyfoed i pob glasfyfyriwr: hynny yw, myfyriwr o'r ail neu'r drydedd flwyddyn a fydd yn barod i roi gair o gyngor ichi am faterion yn ymwneud â bywyd myfyriwr nodweddiadol.",pob,SM,L,i,"[14.144886363636363, 14.013068181818182, 13.706818181818182, 13.894318181818182, 14.330113636363636, 14.14375, 14.051704545454545, 14.472443181818182, 14.614204545454545, 14.644886363636363, 14.380681818181818, 14.310795454545454, 14.855681818181818, 14.473863636363637, 14.525568181818182, 14.4125, 14.288636363636364, 13.126704545454546, 12.550852272727273, 12.033522727272727, 11.758238636363636, 11.313352272727272, 11.300568181818182, 11.011079545454546, 11.129119318181818, 9.734539240056819, 9.506378728693182, 9.221149236505681, 8.236313143643466, 7.4299014004794035, 6.065993777188388, 4.224614368785511, 2.699153262918646]","[14.139204545454545, 14.0, 13.738920454545454, 13.940909090909091, 14.336363636363636, 14.158522727272727, 14.019886363636363, 14.41875, 14.584090909090909, 14.633522727272727, 14.382386363636364, 14.307954545454546, 14.875, 14.47784090909091, 14.52215909090909, 14.463068181818182, 14.301136363636363, 13.12528409090909, 12.539772727272727, 12.042897727272727, 11.782386363636364, 11.363352272727273, 11.334375, 11.042400568181819, 11.130326704545455, 9.7544921875, 9.535648970170454, 9.254767400568182, 8.267634166370739, 7.463154047185724, 6.1052868582985615, 4.281852306019176, 2.740713435953314]"
2236,meta-llama/Llama-3.1-8B,cy_ccg_test:00174,fod,Daeth yr athro i'r ysgol er ei fod e'n dost.,Daeth yr athro i'r ysgol er ei bod e'n dost.,bod,SM,L,ei,"[14.643382352941176, 14.091911764705882, 13.966911764705882, 14.536764705882353, 14.341911764705882, 14.047794117647058, 13.908088235294118, 13.974264705882353, 14.209558823529411, 14.121323529411764, 14.128676470588236, 13.496323529411764, 13.257352941176471, 13.202205882352942, 13.356617647058824, 13.455882352941176, 13.319852941176471, 12.472426470588236, 11.873161764705882, 11.420955882352942, 11.536764705882353, 11.586397058823529, 11.540441176470589, 11.439338235294118, 10.78125, 9.532169117647058, 9.029411764705882, 8.399816176470589, 8.113511029411764, 7.887408088235294, 6.970243566176471, 5.567239200367647, 3.9108204561121322]","[14.419117647058824, 14.069852941176471, 13.981617647058824, 14.566176470588236, 14.404411764705882, 14.242647058823529, 14.088235294117647, 14.091911764705882, 14.172794117647058, 13.779411764705882, 14.018382352941176, 13.466911764705882, 13.198529411764707, 13.110294117647058, 13.305147058823529, 13.297794117647058, 13.283088235294118, 12.347426470588236, 11.568014705882353, 11.457720588235293, 11.536764705882353, 11.487132352941176, 11.452205882352942, 11.259191176470589, 10.678308823529411, 9.633272058823529, 9.119485294117647, 8.399816176470589, 8.014246323529411, 8.034466911764707, 7.098000919117647, 5.615033318014706, 4.027433507582721]"
2237,meta-llama/Llama-3.1-8B,cy_ccg_train:00391,wrandais,Y rhaglen a wrandais arno.,Y rhaglen a gwrandais arno.,gwrandais,SM,L,a,"[13.056818181818182, 13.647727272727273, 15.051136363636363, 15.477272727272727, 15.863636363636363, 16.301136363636363, 15.772727272727273, 15.056818181818182, 15.215909090909092, 14.772727272727273, 15.028409090909092, 14.028409090909092, 15.073863636363637, 14.909090909090908, 14.789772727272727, 14.9375, 15.346590909090908, 14.363636363636363, 13.721590909090908, 13.772727272727273, 13.704545454545455, 13.602272727272727, 13.534090909090908, 13.605113636363637, 13.207386363636363, 13.025568181818182, 12.926136363636363, 12.428977272727273, 11.684659090909092, 11.205965909090908, 10.384943181818182, 8.913352272727273, 6.890625]","[13.022727272727273, 13.9375, 14.25, 14.8125, 14.647727272727273, 14.806818181818182, 14.431818181818182, 14.022727272727273, 13.900568181818182, 13.545454545454545, 13.926136363636363, 13.5625, 14.460227272727273, 14.5, 14.090909090909092, 13.931818181818182, 14.130681818181818, 13.482954545454545, 13.25, 12.931818181818182, 12.676136363636363, 12.571022727272727, 12.323863636363637, 12.525568181818182, 12.235795454545455, 11.875, 11.866477272727273, 11.522727272727273, 11.002840909090908, 10.666193181818182, 9.686079545454545, 8.365056818181818, 6.330965909090909]"
2238,meta-llama/Llama-3.1-8B,cy_ccg_test:00450,ddrama,Ymhen dwy flynedd clywais i bod na ddrama Gymraeg ar y gweill ynglyn â nyrsys - a nyrsys canser yn benodol.,Ymhen dwy flynedd clywais i bod na drama Gymraeg ar y gweill ynglyn â nyrsys - a nyrsys canser yn benodol.,drama,SM,L,na,"[14.248579545454545, 14.153409090909092, 14.105113636363637, 14.258522727272727, 14.884943181818182, 14.605113636363637, 14.144886363636363, 14.231534090909092, 14.068181818181818, 13.9140625, 13.923295454545455, 13.727272727272727, 13.997159090909092, 13.360795454545455, 13.197443181818182, 13.590909090909092, 13.529829545454545, 13.134232954545455, 12.125, 11.793323863636363, 11.59375, 11.295454545454545, 11.3984375, 11.510653409090908, 11.303977272727273, 10.215553977272727, 10.232954545454545, 10.252663352272727, 9.316672585227273, 8.635120738636363, 7.312144886363637, 5.327966863458807, 3.5153121948242188]","[14.36482558139535, 14.268895348837209, 14.14607558139535, 14.348837209302326, 14.893895348837209, 14.611918604651162, 14.090843023255815, 14.261627906976743, 14.043604651162791, 13.851744186046512, 13.838662790697674, 13.665697674418604, 13.94767441860465, 13.318313953488373, 13.206395348837209, 13.615552325581396, 13.584302325581396, 13.15188953488372, 12.150436046511627, 11.898255813953488, 11.738372093023257, 11.352470930232558, 11.476017441860465, 11.622093023255815, 11.404069767441861, 10.429324127906977, 10.435683139534884, 10.467841569767442, 9.544876453488373, 8.865279796511627, 7.494186046511628, 5.53759765625, 3.68476220064385]"
2239,meta-llama/Llama-3.1-8B,cy_ccg_train:00143,dde,"Er mwyn gweld manylion y llwybrau sy'n cael eu hyrwyddo ar ein gwefan, cliciwch ar un o'r marcwyr ar y map isod, neu defnyddiwch y dolenni ar y dde.","Er mwyn gweld manylion y llwybrau sy'n cael eu hyrwyddo ar ein gwefan, cliciwch ar un o'r marcwyr ar y map isod, neu defnyddiwch y dolenni ar y de.",de,SM,MS,def_art_fem_sing_noun,"[13.848516949152541, 13.477754237288135, 13.716101694915254, 14.05614406779661, 14.395656779661017, 14.483050847457626, 13.952330508474576, 14.420550847457626, 14.311440677966102, 14.889830508474576, 14.70656779661017, 14.329449152542374, 14.557203389830509, 14.148305084745763, 14.018008474576272, 14.396186440677965, 14.310911016949152, 13.306673728813559, 12.742584745762711, 11.983580508474576, 12.25, 11.856991525423728, 12.257944915254237, 11.846398305084746, 12.405455508474576, 10.747219279661017, 10.023305084745763, 9.170815677966102, 8.251853813559322, 7.388547735699152, 5.610452425681938, 4.032727839583058, 2.1367852970705195]","[13.80926724137931, 13.43426724137931, 13.748922413793103, 14.044181034482758, 14.367995689655173, 14.485991379310345, 14.024784482758621, 14.455818965517242, 14.34051724137931, 14.907327586206897, 14.669181034482758, 14.266163793103448, 14.504310344827585, 14.053879310344827, 14.045258620689655, 14.436422413793103, 14.339978448275861, 13.330280172413794, 12.761853448275861, 12.01239224137931, 12.27155172413793, 11.838362068965518, 12.217133620689655, 11.727370689655173, 12.26373922413793, 10.654498922413794, 9.939655172413794, 9.14251077586207, 8.24542025862069, 7.423264075969827, 5.681322295090248, 4.164757629920697, 2.241350190392856]"
