model;index;sentence_id;item;correct_form;correct_sentence;mutation_type;trigger_type;specific_trigger;incorrect_form;incorrect_sentence;incorrect_form_mut_type;correct_nll_mean;incorrect_nll_mean;delta;accuracy;nll_distance;layer_nll_correct;layer_nll_incorrect
goldfish-models/cym_latn_5mb;44;12;44;ddinas;Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y ddinas.;SM;MS;def_art_fem_sing_noun;dinas;Mae Capel Jewin yn nwyrain Llundain yn un o'r ychydig gapeli Cymraeg sydd ar ôl yn y dinas.;no_mutation;4,93251202195883;5,14761828511953;2,15106263160706e-01;1;2,13396311960032e-02;[10.72142967224121, 10.186687393188476, 9.514767608642579, 8.896289882659913, 4.932512021958828];[10.72166160583496, 10.215831985473633, 9.55462490081787, 8.949331455230713, 5.147618285119534]
goldfish-models/cym_latn_5mb;45;13;45;luniau;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;SM;MS;non_normal_word_order;lluniau;Mae 'na lluniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;no_mutation;6,39120129834522;6,34325665506450;-4,79446432807231e-02;0;0,00000000000000e+00;[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219];[10.774372187527744, 10.321407491510564, 9.752743851054799, 9.160379713231867, 6.343256655064496]
goldfish-models/cym_latn_5mb;46;13;46;cythryblus;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;no_mutation;no_mutation;no_mutation;chythryblus;Mae 'na luniau o orffennol chythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;AM;6,39120129834522;6,43676530019097;4,55640018457482e-02;1;3,55192707244395e-03;[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219];[10.7899052993111, 10.38413545359736, 9.804380458334219, 9.211906681890072, 6.4367653001909675]
goldfish-models/cym_latn_5mb;47;13;47;orffennol;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;SM;L;o;gorffennol;Mae 'na luniau o gorffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;no_mutation;6,39120129834522;6,31276070503962;-7,84405933056043e-02;0;0,00000000000000e+00;[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219];[10.781884057181221, 10.356278374081565, 9.77399426414853, 9.19453087307158, 6.312760705039615]
goldfish-models/cym_latn_5mb;48;13;48;gyflafan;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;SM;MS;def_art_fem_sing_noun;cyflafan;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r cyflafan fe godwyd capel arall.;no_mutation;6,39120129834522;6,46935029192404;7,81489935788242e-02;1;6,07664399386687e-03;[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219];[10.779851046475498, 10.344664747064764, 9.78112251108343, 9.198455615477128, 6.4693502919240435]
goldfish-models/cym_latn_5mb;49;13;49;godwyd;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe godwyd capel arall.;SM;L;fe;codwyd;Mae 'na luniau o orffennol cythryblus iawn - ond wedi'r gyflafan fe codwyd capel arall.;no_mutation;6,39120129834522;6,25865970487180;-1,32541593473420e-01;0;0,00000000000000e+00;[10.779510064558549, 10.336996858770197, 9.777935418215664, 9.19643142006614, 6.391201298345219];[10.776729708132537, 10.342543187348738, 9.812366527059805, 9.25458114043526, 6.2586597048718]
goldfish-models/cym_latn_5mb;50;14;50;pherfformiad;Bydd adrannau sydd â pherfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.;AM;L;â;perfformiad;Bydd adrannau sydd â perfformiad isel o ran y Gymraeg yn cael cynnig hyfforddiant ychwanegol.;no_mutation;4,19023690153571;4,26417608822093;7,39391866852257e-02;1;8,74563222482860e-03;[10.753956177655388, 10.294434715719785, 9.274711889379164, 8.377379782059613, 4.190236901535707];[10.74605650060317, 10.296083843006807, 9.268578417160931, 8.3722282297471, 4.264176088220933]
goldfish-models/cym_latn_5mb;51;15;51;Gymraeg;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.;SM;MS;def_art_fem_sing_noun;Cymraeg;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Cymraeg ymysgn staff a chynghorwyr.;no_mutation;4,23296240965525;4,38016863947823;1,47206229822976e-01;1;1,70909079385000e-02;[10.749429702758789, 10.278913634163994, 9.393553642999558, 8.355682918003627, 4.232962409655253];[10.74687975928897, 10.30157084692092, 9.428679557073684, 8.407174746195475, 4.38016863947823]
goldfish-models/cym_latn_5mb;52;15;52;chynghorwyr;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a chynghorwyr.;AM;L;a;cynghorwyr;Bydd polisi newydd yn ceisio cynyddu'r defnydd o'r Gymraeg ymysgn staff a cynghorwyr.;no_mutation;4,23296240965525;4,55909533202648;3,26132922371229e-01;1;3,70940378183692e-02;[10.749429702758789, 10.278913634163994, 9.393553642999558, 8.355682918003627, 4.232962409655253];[10.74517560005188, 10.298324537277221, 9.422438812255859, 8.44828372001648, 4.559095332026482]
goldfish-models/cym_latn_5mb;53;16;53;phwysau;Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei phwysau.;AM;L;ei;pwysau;Mae gyda hi syndrom ofari polycystig (PCOS), sydd wedi cael effaith ar ei pwysau.;no_mutation;6,56255246292461;6,64629247513684;8,37400122122327e-02;1;6,33969227475262e-03;[10.795576702464711, 10.392570452256637, 9.819669420068914, 9.199700962413441, 6.562552462924611];[10.778356335379861, 10.391619335521352, 9.84481178630482, 9.254407795992764, 6.6462924751368435]
goldfish-models/cym_latn_5mb;54;17;54;dalu;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.;SM;MS;i_plus_NP;talu;Dywedodd Bethan nad yw'n ymarferol iddi talu am y driniaeth yn y tymor hir.;no_mutation;4,48769014908208;4,66845536231995;1,80765213237868e-01;1;1,97425011444787e-02;[10.724253601498074, 10.177686638302273, 9.454333835177952, 8.696116659376356, 4.487690149082078];[10.722643110487196, 10.156702306535509, 9.447872479756674, 8.721581670973036, 4.668455362319946]
goldfish-models/cym_latn_5mb;55;17;55;driniaeth;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y driniaeth yn y tymor hir.;SM;MS;def_art_fem_sing_noun;triniaeth;Dywedodd Bethan nad yw'n ymarferol iddi dalu am y triniaeth yn y tymor hir.;no_mutation;4,48769014908208;4,63863544662793;1,50945297545857e-01;1;1,65395477032740e-02;[10.724253601498074, 10.177686638302273, 9.454333835177952, 8.696116659376356, 4.487690149082078];[10.720554563734266, 10.191426436106363, 9.469649685753716, 8.708787229326036, 4.6386354466279345]
goldfish-models/cym_latn_5mb;56;18;56;gyfrifol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;SM;MS;yn_complement_adj_noun;cyfrifol;Oedd e'n cyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;no_mutation;3,76790336037383;4,44465646673651;6,76753106362679e-01;1;8,24046485638571e-02;[10.745319478652057, 10.205379990970387, 9.508482596453499, 8.705574736875647, 3.7679033603738334];[10.748210177702063, 10.242365837097168, 9.633380609400133, 8.940034754136029, 4.444656466736513]
goldfish-models/cym_latn_5mb;57;18;57;Phrifysgol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Phrifysgol Abertawe.;AM;L;â;Prifysgol;Oedd e'n gyfrifol am yr ymchwil ar y cyd â Prifysgol Abertawe.;no_mutation;3,76790336037383;3,94996883440763;1,82065474033794e-01;1;2,35901125904753e-02;[10.745319478652057, 10.205379990970387, 9.508482596453499, 8.705574736875647, 3.7679033603738334];[10.728697180747986, 10.206551671028137, 9.50540405511856, 8.719721913337708, 3.9499688344076276]
goldfish-models/cym_latn_5mb;58;19;58;gyhoeddi;Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;SM;L;i;cyhoeddi;Mae ymchwil y tîm wedi'i cyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;no_mutation;6,30222468376160;6,44552154541016;1,43296861648560e-01;1;1,12409565638074e-02;[10.79776110649109, 10.392249488830567, 9.792990064620971, 9.158530974388123, 6.3022246837615965];[10.79711103439331, 10.396708059310914, 9.815611696243286, 9.213922834396362, 6.445521545410156]
goldfish-models/cym_latn_5mb;59;19;59;nghyfnodolyn;Mae ymchwil y tîm wedi'i gyhoeddi yng nghyfnodolyn Global Ecology and Conservation.;NM;L;yng;cyfnodolyn;Mae ymchwil y tîm wedi'i gyhoeddi yng cyfnodolyn Global Ecology and Conservation.;no_mutation;6,30222468376160;5,76306431544455;-5,39160368317051e-01;0;0,00000000000000e+00;[10.79776110649109, 10.392249488830567, 9.792990064620971, 9.158530974388123, 6.3022246837615965];[10.784606983787135, 10.325080269261411, 9.671586438229209, 9.000036540784334, 5.763064315444545]
goldfish-models/cym_latn_5mb;60;20;60;Ngwent;Mae strwythurau diogelu'r amgylchedd yng Ngwent wedi'u cryfhau.;NM;L;yng;Gwent;Mae strwythurau diogelu'r amgylchedd yng Gwent wedi'u cryfhau.;no_mutation;4,66069675485293;4,38786705533663;-2,72829699516297e-01;0;0,00000000000000e+00;[10.786469141642252, 10.247668711344401, 9.379288895924885, 8.474631436665852, 4.660696754852931];[10.75525099436442, 10.215996932983398, 9.281721083323161, 8.273122851053873, 4.387867055336634]
goldfish-models/cym_latn_5mb;61;21;61;Blaid;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;SM;MS;def_art_fem_sing_noun;Plaid;Mae maniffesto'r Plaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;no_mutation;5,14969732032882;5,43123950974809;2,81542189419270e-01;1;2,66084368464397e-02;[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818];[10.779882589975992, 10.313777340783012, 9.580171320173475, 8.764520433213976, 5.431239509748088]
goldfish-models/cym_latn_5mb;62;21;62;chadw;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;AM;L;a;cadw;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a cadw yw'r flaenoriaeth.;no_mutation;5,14969732032882;5,30362344781558;1,53926127486759e-01;1;1,47250936712701e-02;[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818];[10.770465956793892, 10.323945098453098, 9.557359483506945, 8.716248167885674, 5.3036234478155775]
goldfish-models/cym_latn_5mb;63;21;63;cynnal;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;no_mutation;no_mutation;no_mutation;chynnal;Mae maniffesto'r Blaid Werdd yn dweud mai chynnal a chadw yw'r flaenoriaeth.;AM;5,14969732032882;5,19589207569758;4,61947553687629e-02;1;4,46516419707371e-03;[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818];[10.788250181410048, 10.30075110329522, 9.518723752763536, 8.714412503772312, 5.195892075697581]
goldfish-models/cym_latn_5mb;64;21;64;flaenoriaeth;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r flaenoriaeth.;SM;MS;def_art_fem_sing_noun;blaenoriaeth;Mae maniffesto'r Blaid Werdd yn dweud mai cynnal a chadw yw'r blaenoriaeth.;no_mutation;5,14969732032882;5,04699545767572;-1,02701862653096e-01;0;0,00000000000000e+00;[10.780360592736137, 10.318301306830513, 9.544221189286974, 8.713288307189941, 5.149697320328818];[10.776335610283745, 10.316581620110405, 9.520836406283909, 8.678072770436605, 5.046995457675722]
goldfish-models/cym_latn_5mb;65;22;65;gohebwyr;Gan fod cymaint o etholaethau, roedd yn rhaid i'r golygyddion ddewis a dethol lle dylid anfon gohebwyr a chamerâu.;no_mutation;no_mutation;no_mutation;ngohebwyr;Gan fod cymaint o etholaethau, roedd yn rhaid i'r golygyddion ddewis a dethol lle dylid anfon ngohebwyr a chamerâu.;NM;4,66606048944181;5,17624141287900;5,10180923437184e-01;1;5,18355287716670e-02;[10.769635628009665, 10.401599390753384, 9.670793040045377, 8.85258985387868, 4.666060489441814];[10.77222987144224, 10.434410833543346, 9.776744104200795, 9.034002488659274, 5.176241412878998]
goldfish-models/cym_latn_5mb;66;22;66;ddewis;Gan fod cymaint o etholaethau, roedd yn rhaid i'r golygyddion ddewis a dethol lle dylid anfon gohebwyr a chamerâu.;SM;MS;i_plus_NP;dewis;Gan fod cymaint o etholaethau, roedd yn rhaid i'r golygyddion dewis a dethol lle dylid anfon gohebwyr a chamerâu.;no_mutation;4,66606048944181;4,62220087112730;-4,38596183145101e-02;0;0,00000000000000e+00;[10.769635628009665, 10.401599390753384, 9.670793040045377, 8.85258985387868, 4.666060489441814];[10.767016410827637, 10.378650204888705, 9.657375105496111, 8.856116179762216, 4.622200871127304]
goldfish-models/cym_latn_5mb;67;22;67;fod;Gan fod cymaint o etholaethau, roedd yn rhaid i'r golygyddion ddewis a dethol lle dylid anfon gohebwyr a chamerâu.;SM;L;gan;bod;Gan bod cymaint o etholaethau, roedd yn rhaid i'r golygyddion ddewis a dethol lle dylid anfon gohebwyr a chamerâu.;no_mutation;4,66606048944181;4,83431737924573;1,68256889803913e-01;1;1,77105471097601e-02;[10.769635628009665, 10.401599390753384, 9.670793040045377, 8.85258985387868, 4.666060489441814];[10.769824225327064, 10.404344788913068, 9.683567441742996, 8.889957411535855, 4.834317379245727]
goldfish-models/cym_latn_5mb;68;22;68;chamerâu;Gan fod cymaint o etholaethau, roedd yn rhaid i'r golygyddion ddewis a dethol lle dylid anfon gohebwyr a chamerâu.;AM;L;a;camerâu;Gan fod cymaint o etholaethau, roedd yn rhaid i'r golygyddion ddewis a dethol lle dylid anfon gohebwyr a camerâu.;no_mutation;4,66606048944181;4,88155543232071;2,15494942878891e-01;1;2,25705500351872e-02;[10.769635628009665, 10.401599390753384, 9.670793040045377, 8.85258985387868, 4.666060489441814];[10.764454126358032, 10.414324147360665, 9.688165187835693, 8.892762916428703, 4.881555432320705]
goldfish-models/cym_latn_5mb;69;23;69;theledu;Bydd gan y rhaglenni radio a theledu ohebwyr ym mhob etholaeth.;AM;L;a;teledu;Bydd gan y rhaglenni radio a teledu ohebwyr ym mhob etholaeth.;no_mutation;5,50590936740239;5,82884203195572;3,22932664553324e-01;1;2,84904938075317e-02;[10.790566889444987, 10.459391848246257, 9.726429684956868, 9.061861006418864, 5.505909367402395];[10.768295923868815, 10.46064313252767, 9.77882792154948, 9.209049193064372, 5.828842031955719]
goldfish-models/cym_latn_5mb;70;23;70;ohebwyr;Bydd gan y rhaglenni radio a theledu ohebwyr ym mhob etholaeth.;SM;MS;non_normal_word_order;gohebwyr;Bydd gan y rhaglenni radio a theledu gohebwyr ym mhob etholaeth.;no_mutation;5,50590936740239;5,47935083082744;-2,65585365749539e-02;0;0,00000000000000e+00;[10.790566889444987, 10.459391848246257, 9.726429684956868, 9.061861006418864, 5.505909367402395];[10.783731733049665, 10.378718648638044, 9.57646472113473, 8.925543512616839, 5.479350830827441]
goldfish-models/cym_latn_5mb;71;23;71;mhob;Bydd gan y rhaglenni radio a theledu ohebwyr ym mhob etholaeth.;NM;L;ym;pob;Bydd gan y rhaglenni radio a theledu ohebwyr ym pob etholaeth.;no_mutation;5,50590936740239;6,07654128869375;5,70631921291351e-01;1;4,92669417064180e-02;[10.790566889444987, 10.459391848246257, 9.726429684956868, 9.061861006418864, 5.505909367402395];[10.785464668273926, 10.478319549560547, 9.790121142069498, 9.211390654246012, 6.076541288693746]
goldfish-models/cym_latn_5mb;72;24;72;ran;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;SM;L;ar;rhan;Ar rhan BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;no_mutation;5,46276362545111;5,76246447353201;2,99700848080896e-01;1;2,66988648638726e-02;[10.801757942546498, 10.392996137792414, 9.615782694383102, 8.757211923599243, 5.462763625451109];[10.799643646587025, 10.39824914932251, 9.645418167114258, 8.840178836475719, 5.762464473532005]
goldfish-models/cym_latn_5mb;73;24;73;longyfarch;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;SM;MS;direct_object_mutation;llongyfarch;Ar ran BBC Cymru, hoffwn llongyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;no_mutation;5,46276362545111;5,59637671878392;1,33613093332811e-01;1;1,20816889173906e-02;[10.801757942546498, 10.392996137792414, 9.615782694383102, 8.757211923599243, 5.462763625451109];[10.801915428855203, 10.418901573527943, 9.628206859935414, 8.746778228066184, 5.596376718783921]
goldfish-models/cym_latn_5mb;74;24;74;gynnes;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;SM;MS;yn_complement_adj_noun;cynnes;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn cynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;no_mutation;5,46276362545111;5,56375186721032;1,00988241759214e-01;1;9,15867227742301e-03;[10.801757942546498, 10.392996137792414, 9.615782694383102, 8.757211923599243, 5.462763625451109];[10.797030622308904, 10.407230550592596, 9.644113020463424, 8.78149862722917, 5.563751867210323]
goldfish-models/cym_latn_5mb;75;24;75;gyhoeddi;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;SM;MS;i_plus_NP;cyhoeddi;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo cyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;no_mutation;5,46276362545111;5,58238970860839;1,19626083157280e-01;1;1,08306403305777e-02;[10.801757942546498, 10.392996137792414, 9.615782694383102, 8.757211923599243, 5.462763625451109];[10.79890199141069, 10.389278238469904, 9.650487032803623, 8.807984308762984, 5.582389708608389]
goldfish-models/cym_latn_5mb;76;24;76;ddiwedd;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar ddiwedd gyrfa eithriadol.;SM;L;ar;diwedd;Ar ran BBC Cymru, hoffwn longyfarch Dewi yn gynnes wrth iddo gyhoeddi ei ymddeoliad ar diwedd gyrfa eithriadol.;no_mutation;5,46276362545111;5,67646980996836;2,13706184517254e-01;1;1,91849991973175e-02;[10.801757942546498, 10.392996137792414, 9.615782694383102, 8.757211923599243, 5.462763625451109];[10.799991694363682, 10.41756703636863, 9.659737023440274, 8.81954177943143, 5.6764698099683635]
goldfish-models/cym_latn_5mb;77;25;77;darlledu;Diolch o galon am gyfraniad arbennig iawn i newyddiaduraeth a darlledu yng Nghymru, a dymuniadau gorau i'r dyfodol.;no_mutation;no_mutation;no_mutation;narlledu;Diolch o galon am gyfraniad arbennig iawn i newyddiaduraeth a narlledu yng Nghymru, a dymuniadau gorau i'r dyfodol.;NM;4,62984747731167;5,08320242822170;4,53354950910029e-01;1;4,66748297722386e-02;[10.757261359173318, 10.192734428074049, 9.379615576370902, 8.765699614649234, 4.629847477311674];[10.756992263793945, 10.241959495544434, 9.511164474487305, 8.947878131866455, 5.0832024282217025]
goldfish-models/cym_latn_5mb;78;25;78;gyfraniad;Diolch o galon am gyfraniad arbennig iawn i newyddiaduraeth a darlledu yng Nghymru, a dymuniadau gorau i'r dyfodol.;SM;L;am;cyfraniad;Diolch o galon am cyfraniad arbennig iawn i newyddiaduraeth a darlledu yng Nghymru, a dymuniadau gorau i'r dyfodol.;no_mutation;4,62984747731167;4,81344508606455;1,83597608752873e-01;1;1,94421180452374e-02;[10.757261359173318, 10.192734428074049, 9.379615576370902, 8.765699614649234, 4.629847477311674];[10.756609792294709, 10.233170343481977, 9.41190358866816, 8.796192832615064, 4.813445086064546]
goldfish-models/cym_latn_5mb;79;25;79;Nghymru;Diolch o galon am gyfraniad arbennig iawn i newyddiaduraeth a darlledu yng Nghymru, a dymuniadau gorau i'r dyfodol.;NM;L;yng;Cymru;Diolch o galon am gyfraniad arbennig iawn i newyddiaduraeth a darlledu yng Cymru, a dymuniadau gorau i'r dyfodol.;no_mutation;4,62984747731167;5,07214612157448;4,42298644262811e-01;1;4,55884287857693e-02;[10.757261359173318, 10.192734428074049, 9.379615576370902, 8.765699614649234, 4.629847477311674];[10.745080077129861, 10.222809293995732, 9.472194381382154, 8.90627491992453, 5.072146121574485]
goldfish-models/cym_latn_5mb;80;25;80;galon;Diolch o galon am gyfraniad arbennig iawn i newyddiaduraeth a darlledu yng Nghymru, a dymuniadau gorau i'r dyfodol.;SM;L;o;calon;Diolch o calon am gyfraniad arbennig iawn i newyddiaduraeth a darlledu yng Nghymru, a dymuniadau gorau i'r dyfodol.;no_mutation;4,62984747731167;4,82433966968371;1,94492192372032e-01;1;2,05720692163200e-02;[10.757261359173318, 10.192734428074049, 9.379615576370902, 8.765699614649234, 4.629847477311674];[10.753996683203656, 10.224398695904275, 9.456663007321565, 8.858865344006082, 4.824339669683705]
