sent_id	sentence	sentence_en	mutated_word	lemma	mutation_type	token_id	pos	dep_rel	features	verb_form	previous_word	previous_lemma	prev_pos	prev_features	before_previous_word	head_id	head_form	head_pos	head_feats	head_gender	head_number	trigger_type	specific_trigger
cy_ccg_dev:00261	"Bydd Twrw Cymru yn ategu at ei fenter arall sef Y Newyddion,  sy'n cynnig ffrwd amgen i ""gynulleidfa iau a llai rhugl""."	"Twrw Cymru will complement its other initiative, The News, which offers an alternative stream for a ""younger and less fluent audience""."	gynulleidfa	cynulleidfa	SM	21	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		""""	""""	PUNCT		i	16	cynnig	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexical_i
cy_ccg_dev:00277	"Mae Dilwyn Williams y Prif Weithredwr wedi sgrifennu at staff Cyngor Gwynedd, er mwyn rhoi gwybod am y digwyddiad ""difrifol"" ac i erfyn ar yr holl weithwyr i ""gadw at y rheolau"" Covid-19."	"Dilwyn Williams the Chief Executive has written to Gwynedd Council staff, to report the ""serious"" incident and to urge all employees to ""abide by the rules"" of Covid-19."	gadw	cadw	SM	33	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	""""	""""	PUNCT		i	30	weithwyr	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	lexical_i
cy_ccg_dev:00368	"Sut mae rhywun yn mynd ati i gyfarwyddo un o ""glasuron mawr"" y theatr?"	"How does one go about directing one of the ""big classics"" of the theater?"	glasuron	clasur	SM	13	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}		""""	""""	PUNCT		o	10	gyfarwyddo	NOUN	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexical_o
cy_ccg_train:00097	Fodd bynnag, gadewch inni edrych ar hyn mewn termau caled:	However, let's look at this in hard terms:	Fodd	modd	SM	1	NOUN	advmod	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							4	gadewch	VERB	{'Mood': 'Imp', 'Number': 'Plur', 'Person': '2', 'VerbForm': 'Fin'}		Plur	MS	lexicalised
cy_ccg_train:00811	"Daeth ag oerni hefyd; anarferol am fis Mai, llawer dan annwyd a gwresogyddion ymlaen yn ein cartrefi."	"It also brought cold; unusual for the month of May, many with colds and heaters on in our homes."	dan	tan	SM	12	ADP	case	{'Mutation': 'SM'}		llawer	llawer	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	,	13	annwyd	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised
cy_ccg_train:00842	Fe fyddai lle i 210 o blant rhwng 5 ac 11 oed yn yr ysgol, ynghyd â lle i 30 yn y meithrin a chylch meithrin ar gyfer plant dan dair oed.	There would be room for 210 children between the ages of 5 and 11 in the school, together with room for 30 in the nursery and nursery circle for children under three.	dan	tan	SM	31	ADP	case	{'Mutation': 'SM'}		plant	plentyn	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	gyfer	32	dair	NUM	{'Gender': 'Fem', 'Mutation': 'SM', 'NumForm': 'Word', 'NumType': 'Card'}	Fem		MS	lexicalised
cy_ccg_train:00927	Ffurfiwyd meddwl Ap Vychan dan ddylanwadau iach.	Ap Vychan's mind was formed under healthy influences.	dan	tan	SM	5	ADP	case	{'Mutation': 'SM'}		Vychan	Vychan	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Ap	6	ddylanwadau	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	lexicalised
cy_ccg_train:01021	Y pethau sy'n digwydd dan y radar.	The things that happen under the radar.	dan	tan	SM	6	ADP	case	{'Mutation': 'SM'}		digwydd	digwydd	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}	'n	8	radar	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised
cy_ccg_train:01050	Beicio ymlaen dan gysgod Pencadlys y Cyngor Sir ym Mhlasdy Bodlondeb, gan bitio drostynt yn llafurio ar ddiwrnod mor braf!	Cycling on under the shadow of the County Council Headquarters at Plasdy Bodlondeb, pitting over them toiling on such a fine day!	dan	tan	SM	3	ADP	case	{'Mutation': 'SM'}		ymlaen	ymlaen	ADV		Beicio	4	gysgod	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised
cy_ccg_train:01059	Ar un adeg yr oedd Bontnewydd yn cael ei rannu rhwng plwyfi Llanbeblig a Llanwnda, gydag Afon Gwyrfai fel ffin rhyngddynt.	At one time Bontnewydd was divided between the parishes of Llanbeblig and Llanwnda, with the River Gwyrfai as a boundary between them.	Bontnewydd	Pontnewydd	SM	6	PROPN	nsubj	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		oedd	bod	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin'}	yr	5	oedd	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Imp', 'VerbForm': 'Fin'}		Sing	MS	lexicalised
cy_ccg_train:01239	Cynhaliwyd y daith 35 milltir dan arweiniad Dafydd o Glwb Beicio Egni Eryri, a diolch iddo am ein harwain ni, yn griw o ddeg i gychwyn ac yna criw o wyth, hyd lonydd hyfryd Ll?n.		dan	tan	SM	6	ADP	case	{'Mutation': 'SM'}		milltir	milltir	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	35	7	arweiniad	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised
cy_ccg_train:01315	Am flwyddyn a hanner, mae'r pandemig wedi tawelu cerddorion o bedwar ban, a dim ond yn ddiweddar, dan oleuadau llwyfannau mae'r cerddorion yn dychwelyd i berfformio.		dan	tan	SM	22	ADP	case	{'Mutation': 'SM'}		,	,	PUNCT		ddiweddar	23	oleuadau	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	lexicalised
cy_ccg_dev:00017	O fewn dim o dro, ail-baentiwyd yr hen eiriau a sicrhawyd bod gyrrwyr yr A487 yn cael eu hatgoffa drachefn i gofio am foddi Capel Celyn yn hytrach nag am Mr Presley.	Soon the old words were repainted and the A487 drivers were reminded again to remember the drowning of Capel Celyn rather than Mr Presley.	drachefn	trachefn	SM	21	ADV	advmod	{'Mutation': 'SM'}		hatgoffa	atgoffa	NOUN	{'Mutation': 'AM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	eu	20	hatgoffa	NOUN	{'Mutation': 'AM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexicalised
cy_ccg_dev:00276	"Nid yw yn hysbys pwy yw'r gweithwyr allweddol dan sylw, ond mae'r Prif Weithredwr wedi dweud y bydd yna ""oblygiadau yn deillio i'r unigolion yma""."	"The key workers involved are not known, but the Chief Executive has said that there will be ""implications for these individuals""."	dan	tan	SM	10	ADP	case	{'Mutation': 'SM'}		allweddol	allweddol	ADJ	{'Degree': 'Pos'}	gweithwyr	11	sylw	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised
cy_ccg_dev:00358	Paratowyd rhannau helaeth o'r canlynol gan grwp o naturiaethwyr Cymdeithas Edward Llwyd yn nechrau'r 1990au dan ochr rhagflaenydd Prosiect Llên Natur ar y pryd, sef Llên y Llysiau.	Much of the following was prepared by a group of Cymdeithas Edward Llwyd naturalists in the early 1990s under the predecessor of the then Nature Literature Project, Vegetable Literature.	dan	tan	SM	18	ADP	case	{'Mutation': 'SM'}		1990au	1990	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	'r	19	ochr	NOUN	{'Gender': 'Fem', 'Number': 'Sing'}	Fem	Sing	MS	lexicalised
cy_ccg_dev:00378	Mae'n dangos sut y gallwn ddysgu oddi wrth ein gilydd ac yn pwysleisio cryfder a pherthnasedd cynyddol ein hieithoedd mewn byd gynyddol ddigidol.	It shows how we can learn from each other and emphasizes the growing strength and relevance of our languages in an increasingly digital world.	gilydd	cilydd	SM	11	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ein	ni	PRON	{'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}	wrth	7	ddysgu	NOUN	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexicalised
cy_ccg_dev:00379	Bydd y cydweithrediad a'r creadigrwydd hwn yn dod â ni'n nes at ein gilydd, ar adeg pan fo hynny'n bwysicach nag erioed.	This collaboration and creativity will bring us closer, at a time when it is more important than ever.	gilydd	cilydd	SM	16	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ein	ni	PRON	{'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}	at	9	dod	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexicalised
cy_ccg_dev:00405	Blaenau Gwent yw'r unig sir yng Nghymru sydd â dim ond un ysgol Gymraeg, ond fe allai hynny newid dan gynlluniau newydd y cyngor i adeiladu ysgol newydd sbon yn Nhredegar.	Blaenau Gwent is the only county in Wales with only one Welsh-medium school, but that could change under the council's new plans to build a brand new school in Tredegar.	dan	tan	SM	22	ADP	case	{'Mutation': 'SM'}		newid	newid	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}	hynny	23	gynlluniau	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Plur'}	Masc	Plur	MS	lexicalised
cy_ccg_test:00265	Gofod i ni ddod at ein gilydd, sgwrsio am syniadau dros baned a chacen, rhoi'r byd yn ei le wrth greu celf chwyldroadol wrth gwrs!	Space for us to come together, chat about ideas over tea and cake, put the world in place while creating revolutionary art of course!	gilydd	cilydd	SM	7	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ein	ni	PRON	{'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}	at	4	ddod	NOUN	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexicalised
cy_ccg_test:00685	Roedd ychydig filoedd yn bresennol yn y digwyddiad a gafodd ei drefnu gan fudiad Pawb Dan Un Faner, ond lle'r oedd nifer o fudiadau annibyniaeth eraill wedi cael eu cynrychioli.	A few thousand people attended the event organized by the Everybody Under One Flag organization, but where a number of other independence organizations were represented.	Dan	tan	SM	17	ADP	case	{'Mutation': 'SM'}		Pawb	pawb	PRON	{'PronType': 'Ind'}	fudiad	19	Un	NUM	{'NumForm': 'Word', 'NumType': 'Card'}			MS	lexicalised
cy_ccg_test:00768	Wrth ymateb i gyhoeddiad Cyngor Sir Gâr eu bod yn dechrau cyfnod o ymgynghori i newid darpariaeth Cyfnod Sylfaen ysgolion Y Ddwylan, Griffith Jones, Llangynnwr a Llys Hywel i fod yn Gymraeg a newid Ysgol Rhys Pritchard o fod yn ddwy ffrwd i fod yn ysgol Gymraeg dywedodd Sioned Elin ar ran Cymdeithas yr Iaith yn Sir Gaerfyrddin:	Responding to Carmarthenshire County Council's announcement that they are beginning a period of consultation to change the Foundation Phase provision of Y Ddwylan, Griffith Jones, Llangunnor and Llys Hywel schools into Welsh and change Ysgol Rhys Pritchard from dual stream to Welsh medium Sioned Elin on behalf of Cymdeithas yr Iaith in Carmarthenshire:	Ddwylan	Dwylan	SM	22	PROPN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		Y	y	DET	{'PronType': 'Art'}	ysgolion	20	ysgolion	NOUN	{'Gender': 'Fem', 'Number': 'Plur'}	Fem	Plur	MS	lexicalised
cy_ccg_test:00813	Rhyfedd o deimlad, yn enwedig gan fod pawb o'm hamgylch yn gweithio yn galetach nag arfer yn ceisio ysgrifennu traethodau lu cyn y gwyliau.	Strange to feel, especially as everyone around me is working harder than usual trying to write a lot of essays before the holidays.	lu	llu	SM	23	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		traethodau	traethawd	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	ysgrifennu	22	traethodau	NOUN	{'Gender': 'Masc', 'Number': 'Plur'}	Masc	Plur	MS	lexicalised
cy_ccg_train:00215	A deud y gwir, roedd Trelew dan anfantais braidd, a'r 'mynadd yn brin wedi i ni gyrraedd y ddinas tua awr yn gynt na'r disgwyl, am chwech y bore: dim byd yn agored ond caffi oer, di-groeso yr orsaf fysiau, a hen grinc o hogan anserchog yn gwerthu coffi sâl wysg ei thîn i gwsmeriaid cynta'r dydd.	In fact, Trelew was at a slight disadvantage, with the rains scarce when we arrived in the city about an hour earlier than expected, at six in the morning: nothing open but a cold, unwelcome café a bus station, and an old unruly crochet selling illiquid coffee from her grandma to the first customers of the day.	dan	tan	SM	9	ADP	case	{'Mutation': 'SM'}		Trelew	Trelew	PROPN		oedd	10	dan	ADP	{'Mutation': 'SM'}			MS	lexicalised_dan
cy_ccg_train:00263	Bydd dyfodol cymunedau Cymraeg dan drafodaeth mewn cynhadledd yng Nghaernarfon ddydd Gwener.	The future of Welsh speaking communities will be discussed at a conference in Caernarfon on Friday.	dan	tan	SM	5	ADP	case	{'Mutation': 'SM'}		Cymraeg	Cymraeg	ADJ	{'Degree': 'Pos'}	cymunedau	6	drafodaeth	NOUN	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}	Fem	Sing	MS	lexicalised_dan
cy_ccg_train:00309	Gwrandewch ar y gân yma ddaru fo sgwennu i'w ferch a dewch draw i wrando arna ni'n canu caneuon ein gilydd.	Listen to this song he wrote for his daughter and come and listen to us sing each other's songs.	draw	traw	SM	14	ADV	advmod	{'Mutation': 'SM'}		dewch	dod	VERB	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '2', 'Tense': 'Fut', 'VerbForm': 'Fin'}	a	13	dewch	VERB	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '2', 'Tense': 'Fut', 'VerbForm': 'Fin'}		Plur	MS	lexicalised_draw
cy_ccg_train:00635	Yng ngorllewin y parc mae'r Fforest Fawr a'r Mynydd Du, rhostir eang, ac yn y dwyrain y tu draw i Fannau Brycheiniog mae mynyddoedd o'r un enw, Mynydd Du, ar y ffin â Lloegr.	In the west of the park are the Great Forest and Mynydd Du, a wide moor, and in the east beyond the Brecon Beacons are mountains of the same name, Mynydd Du, on the border with England.	draw	traw	SM	23	ADV	amod	{'Mutation': 'SM'}		tu	tu	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	y	22	tu	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_draw
cy_ccg_train:00759	Offeryn cerdd gyda rhes o dannau yw'r delyn, er fod gan y delyn deires dair rhes o dannau.	The harp is a musical instrument with a row of strings, although the triple harp has three rows of strings.	fod	bod	SM	12	NOUN	acl	{'Mutation': 'SM', 'Number': 'Sing', 'VerbForm': 'Vnoun'}	Vnoun	er	er	ADP		,	1	Offeryn	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_draw
cy_ccg_dev:00294	Draw ym Mangladesh, mae dros 4 miliwn o bobl yn gweithio mewn ffatrïoedd ffasiwn yn gwneud dillad sy'n cael eu gwerthu ledled y byd.	Over in Bangladesh, over 4 million people work in fashion factories making clothes that are sold worldwide.	Draw	traw	SM	1	ADV	advmod	{'Mutation': 'SM'}							5	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	lexicalised_draw
cy_ccg_test:00032	Adawes i'm sgidiau fi rywle fan hyn, dw i'n si?r.	I let my shoes go somewhere, I'm sure.	fan	man	SM	7	NOUN	advcl	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		rywle	rhywle	ADV	{'Mutation': 'SM'}	fi	1	Adawes	VERB	{'Mood': 'Ind', 'Mutation': 'SM', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}		Sing	MS	adverbs_time_place_manner
cy_ccg_train:00309	Gwrandewch ar y gân yma ddaru fo sgwennu i'w ferch a dewch draw i wrando arna ni'n canu caneuon ein gilydd.	Listen to this song he wrote for his daughter and come and listen to us sing each other's songs.	gilydd	cilydd	SM	24	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ein	ni	PRON	{'Number': 'Plur', 'Person': '1', 'Poss': 'Yes', 'PronType': 'Prs'}	caneuon	22	canu	NOUN	{'Number': 'Sing', 'VerbForm': 'Vnoun'}		Sing	MS	lexicalised_gilydd
cy_ccg_train:00633	Fodd bynnag, dywedodd fod ymchwil yn dangos bod disgyblion yn perfformio cystal yn Saesneg o gymharu ag ysgolion eraill mewn profion safonedig.	However, he said that research shows that pupils perform as well in English compared to other schools in standardized tests.	Fodd	modd	SM	1	NOUN	advcl	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							4	dywedodd	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}		Sing	MS	lexicalised_remove
cy_ccg_train:00797	Galw gyda theulu am banad yng Nghlynnog Fawr cyn ymweld ag eglwys a ffynnon Beuno Sant, a chromlech Bachwen.	Calling with family for a cup of tea in Clynnog Fawr before visiting the church and well of Beuno Sant, and cromlech Bachwen.	Fawr	mawr	SM	8	ADJ	amod	{'Degree': 'Pos', 'Mutation': 'SM'}		Nghlynnog	Clynnog	PROPN	{'Gender': 'Masc', 'Mutation': 'NM', 'Number': 'Sing'}	yng	7	Nghlynnog	PROPN	{'Gender': 'Masc', 'Mutation': 'NM', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_train:00803	Fodd bynnag, gyda rhaglen amrywiol wedi'i llunio a'i dysgu, daeth galwadau am wasanaeth y côr o ardaloedd ehangach.	However, with a varied program drawn up and taught, calls for the choir's services came from wider areas.	Fodd	modd	SM	1	NOUN	advmod	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							14	daeth	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}		Sing	MS	lexicalised_remove
cy_ccg_train:01117	Felly be sy'n wahanol yng Nghymru?		be	peth	SM	2	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		Felly	felly	ADV			5	wahanol	ADJ	{'Degree': 'Pos', 'Mutation': 'SM'}			MS	lexicalised_remove
cy_ccg_train:01139	Fodd bynnag, wrth i mi ysgrifennu hwn, mae'r gwynt yn rhuo a'r glaw yn pistyllio i lawr y ffenestri.		Fodd	modd	SM	1	NOUN	advmod	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							10	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	lexicalised_remove
cy_ccg_train:01256	Faint ydych chi'n ei gofio am straeon mawr yr wythnos?		Faint	maint	SM	1	NOUN	root	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							0						MS	lexicalised_remove
cy_ccg_train:01257	Faint o arian ychwanegol gafodd ei roi i Gymru yng Nghyllideb gyntaf Rachel Reeves, Canghellor San Steffan?		Faint	maint	SM	1	NOUN	nsubj	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							5	gafodd	VERB	{'Mood': 'Ind', 'Mutation': 'SM', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}		Sing	MS	lexicalised_remove
cy_ccg_train:01290	Mae Bangor yn ganolfan o bwys yng ngogledd orllewin Cymru, gan gynnig gwasanaethau masnachol a gweinyddol i drigolion yr ardal.		orllewin	gorllewin	SM	9	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		ngogledd	gogledd	NOUN	{'Gender': 'Masc', 'Mutation': 'NM', 'Number': 'Sing'}	yng	8	ngogledd	NOUN	{'Gender': 'Masc', 'Mutation': 'NM', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_dev:00022	Er bod pob diwrnod unigol yn draed moch, fodd bynnag, mae'n dechrau ymddangos mai dau ganlyniad mwyaf tebygol hyn i gyd fydd naill ai ail refferendwm neu adael heb gytundeb o gwbl.	Although every single day is a shambles, however, it is beginning to seem that the two most likely outcomes of all of this will be either a second referendum or leaving no agreement at all.	fodd	modd	SM	10	NOUN	advmod	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		,	,	PUNCT		moch	13	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	lexicalised_remove
cy_ccg_dev:00106	Faint o'r rhain allwch chi eu darganfod?	How many of these can you find?	Faint	maint	SM	1	NOUN	root	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							0						MS	lexicalised_remove
cy_ccg_dev:00127	"Fel y gwelwch o'r fideo, fodd bynnag, rydym wedi lapio i fyny mewn dillad addas cynnes ar gyfer y tywydd ar ben y mynydd; hyd yn oed ym mis Mehefin mae wedi bod yn bwrw eira ar gopa'r Wyddfa, felly nid oeddem am gymryd unrhyw siawns!"	"As you can see from the video, though, we've wrapped up in warm weather-appropriate clothing at the top of the mountain; even in June it has been snowing on the summit of Snowdon, so we didn't want to take any chances!"	fodd	modd	SM	8	NOUN	advmod	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		,	,	PUNCT		fideo	3	gwelwch	VERB	{'Mood': 'Ind', 'Number': 'Plur', 'Person': '2', 'Tense': 'Fut', 'VerbForm': 'Fin'}		Plur	MS	lexicalised_remove
cy_ccg_dev:00137	"Mae'r llyfr yn dilyn helyntion Goronwy Jones o Gaernarfon sy'n symud i Gaerdydd i chwilio am waith (fo yw ""Dyn D?ad"" y teitl), ond mae'n ffeindio'i hun yn nhafarn y ""New Ely"" gan amlaf, gyda chymeriadau brith eraill fel Dai Siop, Bob Blaid Bach a Marx Merthyr."	"The book follows the adventures of Goronwy Jones from Caernarfon who moves to Cardiff to look for work (he is known as ""Dwyad""), but he often finds himself in the ""New Ely"" pub, with other fringe characters such as Dai Siop, Bob Blaid Bach and Marx Merthyr."	Blaid	plaid	SM	56	NOUN	nmod	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		Bob	Bob	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	,	55	Bob	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_dev:00246	Does dim awgrym ar hyn o bryd faint o dyrbinau all gael eu codi ond mae'r cwmni wedi sicrhau hawliau ar gyfer ardal 106 cilomedr sgwâr.	There is currently no indication of how many turbines could be built but the company has secured rights for an area of 106 square kilometers.	faint	maint	SM	9	NOUN	nmod	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		bryd	pryd	NOUN	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}	o	8	o	ADP				MS	lexicalised_remove
cy_ccg_dev:00289	Yn y lle cyntaf, fodd bynnag, deunydd a oedd o ddiddordeb Cymreig neu Geltaidd y gallai'r Llyfrgell ei hawlio yn achos cyhoeddiadau drud neu argraffiad cyfyngedig.	In the first instance, however, material of Welsh or Celtic interest could be claimed by the Library in the case of expensive publications or limited editions.	fodd	modd	SM	6	NOUN	appos	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		,	,	PUNCT		cyntaf	3	lle	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_dev:00391	Magwyd Tom yng Ngogledd Ddwyrain Lloegr ac yn y Cotswolds.	Tom grew up in the North East of England and in the Cotswolds.	Ddwyrain	dwyrain	SM	5	NOUN	nmod	{'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}		Ngogledd	gogledd	NOUN	{'Gender': 'Masc', 'Mutation': 'NM', 'Number': 'Sing'}	yng	4	Ngogledd	NOUN	{'Gender': 'Masc', 'Mutation': 'NM', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_test:00118	Fodd bynnag, bum mis ers ei hagor, mae'r awdurdod wedi bygwth troi rhai o'r perchnogion busnes allan, onibai eu bod yn arwyddo cytundebau erbyn 17:00 ddydd Mercher.	However, five months after it opened, the authority has threatened to evict some business owners, unless they sign contracts by 17:00 on Wednesday.	Fodd	modd	SM	1	NOUN	advmod	{'ExtPos': 'ADV', 'Gender': 'Masc', 'Mutation': 'SM', 'Number': 'Sing'}							10	mae	VERB	{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}		Sing	MS	lexicalised_remove
cy_ccg_test:00251	Sioe gerdd yn seiliedig ar yr hen chwedl Wyddelig am y tywysog Osian a Nia Ben Aur, y ferch o Dir Na n-Og, yw Nia Ben Aur.	Nia Ben Aur is a musical based on the old Irish myth about Prince Osian and Nia Ben Aur, the girl from Tir Na n-Og.	Ben	Pen	SM	28	PROPN	flat:name	{'Mutation': 'SM'}		Nia	Nia	PROPN		yw	27	Nia	PROPN				MS	lexicalised_remove
cy_ccg_test:00469	Caiff y copa ei wahanu oddi wrth Garnedd Llywelyn gan Fwlch Eryl Farchog, gyda chlogwyni Craig yr Ysfa islaw.	The summit is separated from Carnedd Llywelyn by Bwlch Eryl Farchog, with the cliffs of Craig yr Ysfa below.	Farchog	marchog	SM	13	ADJ	amod	{'Degree': 'Pos', 'Mutation': 'SM', 'Number': 'Sing'}		Eryl	Eryl	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Fwlch	12	Eryl	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
cy_ccg_test:00501	Rydym wedi gwneud hyn drwy hyfforddi pobl i ddefnyddio peiriannau arbenigol megis lli gadwyn er gwneud gwaith amgylcheddol yn yr ardal.	We have done this by training people to use specialist machinery such as chainsaw to carry out environmental work in the area.	gadwyn	cadwyn	SM	15	NOUN	nmod	{'Gender': 'Fem', 'Mutation': 'SM', 'Number': 'Sing'}		lli	lli	NOUN	{'Gender': 'Masc', 'Number': 'Sing'}	megis	14	megis	ADP				MS	lexicalised_remove
cy_ccg_test:00700	Cafodd yr alaw ei gasglu gan John Owen o Ddwyrain Sir Fôn oddi wrth ganu Robert (Robyn) Hughes, y crydd o Rhengc Fawr, Dwyrain Sir Fôn.	The tune was compiled by John Owen from East Anglesey from the singing of Robert (Robyn) Hughes, the shoemaker from Rhengc Fawr, East Anglesey.	Fawr	mawr	SM	26	ADJ	amod	{'Degree': 'Pos', 'Mutation': 'SM'}		Rhengc	Rhengc	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	o	25	Rhengc	PROPN	{'Gender': 'Masc', 'Number': 'Sing'}	Masc	Sing	MS	lexicalised_remove
